fold,row,group,partition
4,641,1511,fit
4,642,1098,fit
4,643,2015,fit
4,645,1160,fit
4,648,1711,fit
4,649,1763,fit
4,650,269,fit
4,652,1205,fit
4,653,133,fit
4,654,922,fit
4,655,1483,fit
4,657,1047,fit
4,658,1727,fit
4,659,850,fit
4,663,990,fit
4,664,739,fit
4,665,1316,fit
4,667,1344,fit
4,671,2022,fit
4,676,1304,fit
4,677,1106,fit
4,683,1605,fit
4,686,1952,fit
4,687,800,fit
4,690,195,fit
4,691,318,fit
4,692,346,fit
4,693,1028,fit
4,694,1601,fit
4,695,352,fit
4,696,1596,fit
4,697,2005,fit
4,698,562,fit
4,701,2026,fit
4,702,726,fit
4,703,1587,fit
4,704,1734,fit
4,705,300,fit
4,706,1177,fit
4,707,607,fit
4,708,973,fit
4,711,1481,fit
4,714,956,fit
4,715,1853,fit
4,717,1881,fit
4,718,1687,fit
4,719,1722,fit
4,720,930,fit
4,721,1215,fit
4,724,678,fit
4,725,1100,fit
4,726,744,fit
4,727,202,fit
4,728,1059,fit
4,730,641,fit
4,731,978,fit
4,732,1786,fit
4,734,1452,fit
4,735,226,fit
4,736,743,fit
4,738,1982,fit
4,739,464,fit
4,740,1838,fit
4,742,434,fit
4,744,1784,fit
4,746,48,fit
4,747,669,fit
4,749,850,fit
4,752,777,fit
4,755,771,fit
4,756,873,fit
4,757,1816,fit
4,758,668,fit
4,759,1997,fit
4,760,256,fit
4,761,1937,fit
4,762,1951,fit
4,763,1416,fit
4,764,1331,fit
4,766,361,fit
4,767,1947,fit
4,769,1229,fit
4,771,1969,fit
4,772,1211,fit
4,774,1354,fit
4,775,1158,fit
4,776,582,fit
4,777,64,fit
4,779,1609,fit
4,780,1242,fit
4,781,846,fit
4,782,1081,fit
4,783,1999,fit
4,785,258,fit
4,787,414,fit
4,790,1281,fit
4,791,187,fit
4,796,281,fit
4,800,285,fit
4,801,1732,fit
4,803,1761,fit
4,804,242,fit
4,805,179,fit
4,806,55,fit
4,809,942,fit
4,812,624,fit
4,814,65,fit
4,815,1903,fit
4,817,2001,fit
4,819,1457,fit
4,821,684,fit
4,822,490,fit
4,823,1962,fit
4,824,239,fit
4,825,1499,fit
4,826,26,fit
4,827,288,fit
4,829,156,fit
4,830,1546,fit
4,831,1836,fit
4,832,1936,fit
4,834,992,fit
4,835,740,fit
4,836,1238,fit
4,838,1667,fit
4,839,123,fit
4,841,145,fit
4,842,198,fit
4,847,1280,fit
4,849,1425,fit
4,850,408,fit
4,852,2018,fit
4,855,1790,fit
4,856,350,fit
4,857,801,fit
4,858,808,fit
4,859,715,fit
4,860,28,fit
4,861,306,fit
4,863,122,fit
4,864,628,fit
4,868,1021,fit
4,869,1531,fit
4,870,2027,fit
4,871,227,fit
4,872,140,fit
4,873,1236,fit
4,874,1420,fit
4,875,238,fit
4,877,1225,fit
4,878,271,fit
4,880,1794,fit
4,881,1605,fit
4,882,72,fit
4,883,1366,fit
4,884,1329,fit
4,885,274,fit
4,887,1633,fit
4,888,388,fit
4,889,1122,fit
4,890,241,fit
4,891,546,fit
4,894,809,fit
4,895,1423,fit
4,898,134,fit
4,899,802,fit
4,900,683,fit
4,902,2021,fit
4,905,1739,fit
4,906,891,fit
4,908,794,fit
4,909,2008,fit
4,911,106,fit
4,912,108,fit
4,913,505,fit
4,914,1579,fit
4,915,1348,fit
4,916,1407,fit
4,917,1421,fit
4,920,1872,fit
4,925,2019,fit
4,926,1769,fit
4,928,1703,fit
4,931,1937,fit
4,932,146,fit
4,934,1273,fit
4,935,412,fit
4,936,895,fit
4,937,494,fit
4,939,1453,fit
4,941,795,fit
4,944,15,fit
4,945,1411,fit
4,946,681,fit
4,947,402,fit
4,948,446,fit
4,950,284,fit
4,952,1935,fit
4,953,1326,fit
4,958,1149,fit
4,959,1101,fit
4,960,1125,fit
4,962,1279,fit
4,963,440,fit
4,964,1975,fit
4,965,1552,fit
4,966,1857,fit
4,968,1815,fit
4,969,707,fit
4,970,69,fit
4,972,1577,fit
4,973,1777,fit
4,974,1100,fit
4,975,1034,fit
4,979,894,fit
4,980,1027,fit
4,983,1643,fit
4,984,950,fit
4,985,1789,fit
4,986,780,fit
4,987,1157,fit
4,988,1848,fit
4,989,610,fit
4,990,1216,fit
4,991,1767,fit
4,992,1028,fit
4,993,810,fit
4,994,1875,fit
4,997,1251,fit
4,998,1573,fit
4,1000,631,fit
4,1003,1103,fit
4,1004,434,fit
4,1005,792,fit
4,1006,932,fit
4,1007,1563,fit
4,1008,161,fit
4,1009,766,fit
4,1011,497,fit
4,1013,1130,fit
4,1015,1822,fit
4,1016,1810,fit
4,1017,1627,fit
4,1018,228,fit
4,1019,1624,fit
4,1020,222,fit
4,1021,292,fit
4,1022,818,fit
4,1024,734,fit
4,1025,1894,fit
4,1027,159,fit
4,1029,898,fit
4,1030,231,fit
4,1032,248,fit
4,1033,947,fit
4,1034,1906,fit
4,1038,417,fit
4,1039,1595,fit
4,1040,1377,fit
4,1041,1346,fit
4,1045,341,fit
4,1046,2029,fit
4,1047,1130,fit
4,1048,261,fit
4,1050,883,fit
4,1051,504,fit
4,1053,1971,fit
4,1054,650,fit
4,1055,86,fit
4,1057,275,fit
4,1059,1907,fit
4,1060,1855,fit
4,1062,1256,fit
4,1063,1512,fit
4,1064,33,fit
4,1065,1365,fit
4,1067,146,fit
4,1068,1897,fit
4,1069,1405,fit
4,1072,1370,fit
4,1073,484,fit
4,1074,1467,fit
4,1075,764,fit
4,1076,778,fit
4,1077,1413,fit
4,1078,1472,fit
4,1080,1075,fit
4,1081,601,fit
4,1082,1049,fit
4,1083,1146,fit
4,1084,1693,fit
4,1085,979,fit
4,1087,1311,fit
4,1089,1594,fit
4,1090,126,fit
4,1091,2012,fit
4,1093,980,fit
4,1094,1109,fit
4,1096,634,fit
4,1098,1943,fit
4,1102,74,fit
4,1103,273,fit
4,1104,1874,fit
4,1106,1961,fit
4,1107,1547,fit
4,1108,495,fit
4,1111,1557,fit
4,1112,1519,fit
4,1117,917,fit
4,1118,1178,fit
4,1119,498,fit
4,1120,1821,fit
4,1121,995,fit
4,1122,1636,fit
4,1124,1765,fit
4,1127,1156,fit
4,1128,1312,fit
4,1129,39,fit
4,1133,129,fit
4,1135,1533,fit
4,1138,711,fit
4,1140,322,fit
4,1142,1637,fit
4,1143,1275,fit
4,1144,934,fit
4,1145,499,fit
4,1149,1201,fit
4,1151,693,fit
4,1155,1663,fit
4,1156,336,fit
4,1158,934,fit
4,1159,368,fit
4,1160,1828,fit
4,1161,87,fit
4,1164,1718,fit
4,1165,1223,fit
4,1166,1963,fit
4,1168,1320,fit
4,1169,383,fit
4,1170,1474,fit
4,1171,962,fit
4,1172,919,fit
4,1174,1357,fit
4,1175,98,fit
4,1177,1996,fit
4,1178,1165,fit
4,1180,90,fit
4,1181,489,fit
4,1182,1105,fit
4,1183,78,fit
4,1184,557,fit
4,1185,1317,fit
4,1186,1113,fit
4,1187,1860,fit
4,1189,488,fit
4,1192,1150,fit
4,1194,1570,fit
4,1195,633,fit
4,1196,354,fit
4,1197,1352,fit
4,1199,522,fit
4,1200,688,fit
4,1201,119,fit
4,1203,701,fit
4,1205,994,fit
4,1207,326,fit
4,1209,1244,fit
4,1210,1510,fit
4,1211,1017,fit
4,1213,1548,fit
4,1214,266,fit
4,1216,181,fit
4,1217,1380,fit
4,1218,1373,fit
4,1219,1772,fit
4,1220,27,fit
4,1222,1185,fit
4,1224,158,fit
4,1225,550,fit
4,1232,1750,fit
4,1234,1696,fit
4,1235,925,fit
4,1236,1255,fit
4,1237,513,fit
4,1238,1631,fit
4,1239,1228,fit
4,1240,260,fit
4,1241,99,fit
4,1242,314,fit
4,1246,393,fit
4,1247,755,fit
4,1248,1685,fit
4,1250,419,fit
4,1251,1106,fit
4,1253,859,fit
4,1254,1032,fit
4,1255,999,fit
4,1257,1855,fit
4,1258,365,fit
4,1259,320,fit
4,1260,1119,fit
4,1261,1524,fit
4,1264,1057,fit
4,1265,1020,fit
4,1266,1942,fit
4,1267,375,fit
4,1268,1655,fit
4,1269,816,fit
4,1271,1752,fit
4,1272,302,fit
4,1273,1363,fit
4,1275,1489,fit
4,1276,1393,fit
4,1278,712,fit
4,1280,1314,fit
4,1283,298,fit
4,1284,749,fit
4,1285,1834,fit
4,1286,1646,fit
4,1287,197,fit
4,1288,1884,fit
4,1291,1079,fit
4,1292,1985,fit
4,1295,1120,fit
4,1296,209,fit
4,1299,173,fit
4,1300,1927,fit
4,1301,577,fit
4,1303,347,fit
4,1304,367,fit
4,1306,1490,fit
4,1307,659,fit
4,1308,311,fit
4,1312,529,fit
4,1313,263,fit
4,1314,1196,fit
4,1315,1922,fit
4,1318,672,fit
4,1321,154,fit
4,1323,1813,fit
4,1324,1912,fit
4,1328,424,fit
4,1329,1827,fit
4,1330,1905,fit
4,1331,960,fit
4,1332,1292,fit
4,1333,602,fit
4,1334,819,fit
4,1337,1819,fit
4,1338,732,fit
4,1339,275,fit
4,1340,1432,fit
4,1341,848,fit
4,1344,1477,fit
4,1345,1527,fit
4,1350,381,fit
4,1351,1568,fit
4,1353,21,fit
4,1354,442,fit
4,1356,107,fit
4,1359,1618,fit
4,1360,566,fit
4,1361,890,fit
4,1363,857,fit
4,1364,1052,fit
4,1365,2026,fit
4,1366,1591,fit
4,1368,342,fit
4,1369,1560,fit
4,1370,800,fit
4,1373,918,fit
4,1374,1798,fit
4,1376,1127,fit
4,1377,163,fit
4,1378,1567,fit
4,1379,1175,fit
4,1380,0,fit
4,1381,1948,fit
4,1382,908,fit
4,1384,1467,fit
4,1385,993,fit
4,1389,2028,fit
4,1390,479,fit
4,1391,444,fit
4,1394,524,fit
4,1395,1150,fit
4,1396,124,fit
4,1397,1518,fit
4,1398,1903,fit
4,1400,1191,fit
4,1402,451,fit
4,1403,1931,fit
4,1409,135,fit
4,1410,517,fit
4,1411,176,fit
4,1416,646,fit
4,1418,1801,fit
4,1420,509,fit
4,1422,1418,fit
4,1423,1552,fit
4,1424,936,fit
4,1425,1268,fit
4,1426,1111,fit
4,1427,504,fit
4,1430,984,fit
4,1431,1915,fit
4,1433,1518,fit
4,1434,856,fit
4,1435,1825,fit
4,1436,1420,fit
4,1437,338,fit
4,1439,657,fit
4,1440,147,fit
4,1442,1835,fit
4,1443,1464,fit
4,1444,403,fit
4,1445,1692,fit
4,1447,996,fit
4,1448,863,fit
4,1450,105,fit
4,1452,898,fit
4,1453,983,fit
4,1456,1758,fit
4,1457,1868,fit
4,1459,1421,fit
4,1460,760,fit
4,1461,1895,fit
4,1463,905,fit
4,1464,434,fit
4,1465,1694,fit
4,1466,719,fit
4,1467,1261,fit
4,1469,1176,fit
4,1470,695,fit
4,1471,1295,fit
4,1472,1361,fit
4,1473,311,fit
4,1476,877,fit
4,1477,2018,fit
4,1478,1449,fit
4,1480,1830,fit
4,1481,1427,fit
4,1484,621,fit
4,1488,111,fit
4,1490,1137,fit
4,1491,407,fit
4,1493,325,fit
4,1495,1542,fit
4,1496,1749,fit
4,1497,1055,fit
4,1499,92,fit
4,1500,312,fit
4,1501,544,fit
4,1502,886,fit
4,1504,351,fit
4,1505,727,fit
4,1506,1042,fit
4,1508,1698,fit
4,1509,102,fit
4,1510,1306,fit
4,1512,93,fit
4,1513,1528,fit
4,1515,1153,fit
4,1517,466,fit
4,1519,243,fit
4,1521,34,fit
4,1522,1949,fit
4,1523,1737,fit
4,1524,59,fit
4,1526,410,fit
4,1530,1698,fit
4,1539,1553,fit
4,1541,1484,fit
4,1542,1954,fit
4,1544,1565,fit
4,1545,1341,fit
4,1546,1590,fit
4,1548,548,fit
4,1549,508,fit
4,1550,1377,fit
4,1551,1763,fit
4,1553,1343,fit
4,1554,1265,fit
4,1555,535,fit
4,1556,1742,fit
4,1557,1420,fit
4,1559,1561,fit
4,1561,1161,fit
4,1563,1728,fit
4,1566,585,fit
4,1567,169,fit
4,1568,417,fit
4,1570,1093,fit
4,1571,92,fit
4,1572,1399,fit
4,1573,1869,fit
4,1577,24,fit
4,1579,825,fit
4,1580,265,fit
4,1581,1940,fit
4,1582,1855,fit
4,1584,117,fit
4,1586,1776,fit
4,1587,1317,fit
4,1588,1743,fit
4,1591,1350,fit
4,1592,924,fit
4,1593,1999,fit
4,1594,964,fit
4,1595,1430,fit
4,1596,1650,fit
4,1598,1759,fit
4,1599,1135,fit
4,1600,62,fit
4,1602,1766,fit
4,1603,762,fit
4,1605,307,fit
4,1607,339,fit
4,1608,747,fit
4,1609,907,fit
4,1610,465,fit
4,1611,1735,fit
4,1612,471,fit
4,1613,193,fit
4,1614,1198,fit
4,1615,381,fit
4,1619,112,fit
4,1621,245,fit
4,1623,1471,fit
4,1624,291,fit
4,1625,787,fit
4,1626,1096,fit
4,1627,1483,fit
4,1628,229,fit
4,1632,1299,fit
4,1633,456,fit
4,1635,841,fit
4,1636,1005,fit
4,1640,1984,fit
4,1641,1050,fit
4,1645,1038,fit
4,1646,1802,fit
4,1648,70,fit
4,1649,1664,fit
4,1650,803,fit
4,1652,184,fit
4,1653,118,fit
4,1655,579,fit
4,1656,1061,fit
4,1657,1745,fit
4,1660,50,fit
4,1661,1669,fit
4,1662,1873,fit
4,1663,63,fit
4,1664,178,fit
4,1667,1254,fit
4,1670,1958,fit
4,1671,1226,fit
4,1672,2016,fit
4,1675,1898,fit
4,1676,1091,fit
4,1677,1140,fit
4,1678,1991,fit
4,1680,1862,fit
4,1681,1506,fit
4,1682,1167,fit
4,1683,969,fit
4,1685,596,fit
4,1687,897,fit
4,1688,315,fit
4,1689,1328,fit
4,1690,1493,fit
4,1691,843,fit
4,1693,620,fit
4,1694,404,fit
4,1695,1501,fit
4,1699,1623,fit
4,1700,1522,fit
4,1701,520,fit
4,1703,594,fit
4,1704,1116,fit
4,1705,1043,fit
4,1707,1517,fit
4,1709,1844,fit
4,1711,790,fit
4,1712,341,fit
4,1713,1629,fit
4,1714,704,fit
4,1715,1902,fit
4,1716,527,fit
4,1717,14,fit
4,1718,547,fit
4,1721,1800,fit
4,1722,1202,fit
4,1724,1642,fit
4,1729,516,fit
4,1730,1172,fit
4,1731,957,fit
4,1733,668,fit
4,1735,1644,fit
4,1736,1124,fit
4,1738,676,fit
4,1739,593,fit
4,1740,1303,fit
4,1741,1465,fit
4,1742,374,fit
4,1743,287,fit
4,1745,878,fit
4,1747,600,fit
4,1748,1270,fit
4,1749,16,fit
4,1750,853,fit
4,1751,428,fit
4,1753,654,fit
4,1754,1495,fit
4,1755,433,fit
4,1756,1946,fit
4,1758,815,fit
4,1759,370,fit
4,1760,1911,fit
4,1761,421,fit
4,1763,1941,fit
4,1764,602,fit
4,1766,1880,fit
4,1768,1660,fit
4,1770,741,fit
4,1773,912,fit
4,1774,1753,fit
4,1778,1,fit
4,1779,1067,fit
4,1780,854,fit
4,1785,382,fit
4,1788,1079,fit
4,1789,1516,fit
4,1790,243,fit
4,1791,1132,fit
4,1792,425,fit
4,1793,831,fit
4,1794,459,fit
4,1795,1723,fit
4,1796,1050,fit
4,1797,1797,fit
4,1798,2009,fit
4,1799,1957,fit
4,1800,1684,fit
4,1801,270,fit
4,1802,1042,fit
4,1803,2032,fit
4,1805,43,fit
4,1806,1640,fit
4,1807,1790,fit
4,1808,689,fit
4,1809,1003,fit
4,1810,1466,fit
4,1811,1842,fit
4,1813,1083,fit
4,1814,203,fit
4,1815,1924,fit
4,1817,1310,fit
4,1818,793,fit
4,1819,107,fit
4,1820,901,fit
4,1822,1324,fit
4,1824,1162,fit
4,1828,2000,fit
4,1829,1426,fit
4,1831,1352,fit
4,1833,85,fit
4,1834,200,fit
4,1835,859,fit
4,1836,738,fit
4,1838,430,fit
4,1841,151,fit
4,1842,842,fit
4,1844,1375,fit
4,1845,575,fit
4,1846,10,fit
4,1847,530,fit
4,1849,1152,fit
4,1851,1429,fit
4,1853,1097,fit
4,1854,335,fit
4,1856,699,fit
4,1861,1568,fit
4,1862,321,fit
4,1863,1249,fit
4,1864,1062,fit
4,1865,563,fit
4,1867,552,fit
4,1868,1037,fit
4,1869,1073,fit
4,1871,207,fit
4,1872,1400,fit
4,1873,80,fit
4,1874,935,fit
4,1875,1968,fit
4,1876,455,fit
4,1877,95,fit
4,1879,167,fit
4,1880,811,fit
4,1881,775,fit
4,1883,1386,fit
4,1884,1681,fit
4,1885,1220,fit
4,1886,675,fit
4,1887,1243,fit
4,1888,327,fit
4,1890,1044,fit
4,1893,1981,fit
4,1894,483,fit
4,1895,44,fit
4,1899,837,fit
4,1901,655,fit
4,1902,108,fit
4,1904,824,fit
4,1905,1910,fit
4,1906,1235,fit
4,1907,1164,fit
4,1908,1690,fit
4,1911,2008,fit
4,1912,355,fit
4,1913,1432,fit
4,1915,1810,fit
4,1916,1143,fit
4,1918,1338,fit
4,1922,29,fit
4,1924,429,fit
4,1925,1241,fit
4,1928,833,fit
4,1931,705,fit
4,1932,1078,fit
4,1937,580,fit
4,1938,1625,fit
4,1939,1134,fit
4,1941,1989,fit
4,1942,757,fit
4,1943,1697,fit
4,1944,1551,fit
4,1945,1987,fit
4,1946,1361,fit
4,1947,1264,fit
4,1949,1250,fit
4,1951,1204,fit
4,1952,1726,fit
4,1953,1008,fit
4,1954,1539,fit
4,1955,172,fit
4,1956,1802,fit
4,1958,1916,fit
4,1959,1086,fit
4,1960,649,fit
4,1962,36,fit
4,1963,463,fit
4,1965,1006,fit
4,1966,1965,fit
4,1967,613,fit
4,1968,332,fit
4,1970,570,fit
4,1972,255,fit
4,1977,360,fit
4,1980,1538,fit
4,1984,543,fit
4,1985,1492,fit
4,1987,1925,fit
4,1988,559,fit
4,1989,2004,fit
4,1992,8,fit
4,1993,1575,fit
4,1994,294,fit
4,1995,1917,fit
4,1998,928,fit
4,2000,1995,fit
4,2001,1906,fit
4,2002,31,fit
4,2003,1248,fit
4,2005,865,fit
4,2009,215,fit
4,2012,1590,fit
4,2013,1582,fit
4,2014,896,fit
4,2015,116,fit
4,2016,1654,fit
4,2017,204,fit
4,2019,1795,fit
4,2020,1181,fit
4,2022,96,fit
4,2023,1554,fit
4,2024,1033,fit
4,2025,555,fit
4,2027,67,fit
4,2028,1876,fit
4,2029,477,fit
4,2030,1920,fit
4,2031,574,fit
4,2032,838,fit
4,2033,1029,fit
4,2035,1497,fit
4,2040,1705,fit
4,2042,1680,fit
4,2043,468,fit
4,2046,221,fit
4,2047,590,fit
4,2051,1107,fit
4,2052,1232,fit
4,2054,1742,fit
4,2055,871,fit
4,2057,605,fit
4,2059,1692,fit
4,2060,972,fit
4,2061,1763,fit
4,2062,1889,fit
4,2063,317,fit
4,2064,1708,fit
4,2065,1433,fit
4,2068,686,fit
4,2069,1324,fit
4,2070,1907,fit
4,2071,1221,fit
4,2072,1688,fit
4,2073,1069,fit
4,2074,677,fit
4,2078,450,fit
4,2080,1749,fit
4,2081,1460,fit
4,2086,977,fit
4,2087,1598,fit
4,2088,1658,fit
4,2089,554,fit
4,2091,555,fit
4,2093,1648,fit
4,2094,138,fit
4,2095,473,fit
4,2097,1630,fit
4,2098,1054,fit
4,2100,188,fit
4,2101,619,fit
4,2102,1081,fit
4,2103,1538,fit
4,2104,1469,fit
4,2105,586,fit
4,2106,538,fit
4,2107,1339,fit
4,2108,1597,fit
4,2109,220,fit
4,2110,49,fit
4,2113,1793,fit
4,2114,866,fit
4,2116,1584,fit
4,2118,1336,fit
4,2119,904,fit
4,2120,700,fit
4,2122,1696,fit
4,2123,1833,fit
4,2129,2025,fit
4,2130,1890,fit
4,2132,132,fit
4,2133,423,fit
4,2134,1609,fit
4,2135,1617,fit
4,2136,1778,fit
4,2138,916,fit
4,2139,616,fit
4,2141,642,fit
4,2142,1583,fit
4,2143,1619,fit
4,2144,860,fit
4,2146,1077,fit
4,2148,399,fit
4,2150,423,fit
4,2151,1005,fit
4,2152,608,fit
4,2154,76,fit
4,2155,1284,fit
4,2156,1183,fit
4,2158,1505,fit
4,2161,1569,fit
4,2162,806,fit
4,2163,1842,fit
4,2164,830,fit
4,2165,22,fit
4,2166,785,fit
4,2168,1773,fit
4,2169,1529,fit
4,2171,309,fit
4,2172,798,fit
4,2173,635,fit
4,2175,872,fit
4,2179,1825,fit
4,2181,510,fit
4,2183,941,fit
4,2186,101,fit
4,2187,558,fit
4,2188,357,fit
4,2189,1010,fit
4,2190,1425,fit
4,2191,721,fit
4,2192,1480,fit
4,2193,938,fit
4,2195,1891,fit
4,2196,988,fit
4,2197,387,fit
4,2198,1395,fit
4,2201,1432,fit
4,2202,1733,fit
4,2203,1000,fit
4,2205,614,fit
4,2206,295,fit
4,2207,1217,fit
4,2208,1846,fit
4,2211,1665,fit
4,2212,1785,fit
4,2214,1737,fit
4,2216,974,fit
4,2217,588,fit
4,2218,1841,fit
4,2219,1234,fit
4,2225,1559,fit
4,2226,75,fit
4,2227,1716,fit
4,2228,1440,fit
4,2229,1448,fit
4,2231,666,fit
4,2232,621,fit
4,2233,512,fit
4,2234,362,fit
4,0,611,policy_validation
4,11,250,policy_validation
4,23,1441,policy_validation
4,36,1123,policy_validation
4,45,77,policy_validation
4,46,398,policy_validation
4,61,454,policy_validation
4,63,303,policy_validation
4,70,1447,policy_validation
4,86,506,policy_validation
4,95,223,policy_validation
4,101,113,policy_validation
4,106,1239,policy_validation
4,110,1717,policy_validation
4,130,257,policy_validation
4,135,915,policy_validation
4,136,348,policy_validation
4,137,1666,policy_validation
4,138,660,policy_validation
4,144,1388,policy_validation
4,150,752,policy_validation
4,155,888,policy_validation
4,156,493,policy_validation
4,160,1953,policy_validation
4,167,836,policy_validation
4,171,206,policy_validation
4,182,2002,policy_validation
4,184,1932,policy_validation
4,206,218,policy_validation
4,209,409,policy_validation
4,226,1706,policy_validation
4,232,1556,policy_validation
4,237,17,policy_validation
4,239,2011,policy_validation
4,241,694,policy_validation
4,268,665,policy_validation
4,293,892,policy_validation
4,301,2031,policy_validation
4,309,1926,policy_validation
4,311,1960,policy_validation
4,313,804,policy_validation
4,318,66,policy_validation
4,319,545,policy_validation
4,330,1182,policy_validation
4,335,170,policy_validation
4,342,671,policy_validation
4,343,1074,policy_validation
4,356,1276,policy_validation
4,367,1659,policy_validation
4,386,1515,policy_validation
4,396,1291,policy_validation
4,397,931,policy_validation
4,410,725,policy_validation
4,417,1829,policy_validation
4,418,223,policy_validation
4,439,1080,policy_validation
4,446,1507,policy_validation
4,453,703,policy_validation
4,461,758,policy_validation
4,464,1730,policy_validation
4,482,268,policy_validation
4,485,679,policy_validation
4,486,487,policy_validation
4,491,882,policy_validation
4,512,805,policy_validation
4,517,1978,policy_validation
4,522,561,policy_validation
4,525,244,policy_validation
4,533,97,policy_validation
4,541,1030,policy_validation
4,547,415,policy_validation
4,549,183,policy_validation
4,559,46,policy_validation
4,564,1709,policy_validation
4,579,299,policy_validation
4,582,427,policy_validation
4,585,645,policy_validation
4,589,337,policy_validation
4,597,1564,policy_validation
4,600,1695,policy_validation
4,601,420,policy_validation
4,605,1682,policy_validation
4,610,1926,policy_validation
4,624,392,policy_validation
4,625,500,policy_validation
4,631,731,policy_validation
4,634,345,policy_validation
4,639,1578,policy_validation
4,640,1994,policy_validation
4,647,518,policy_validation
4,660,1972,policy_validation
4,662,1454,policy_validation
4,668,364,policy_validation
4,675,2017,policy_validation
4,684,37,policy_validation
4,689,571,policy_validation
4,699,1908,policy_validation
4,700,230,policy_validation
4,709,1058,policy_validation
4,713,847,policy_validation
4,723,1929,policy_validation
4,733,1145,policy_validation
4,737,316,policy_validation
4,751,359,policy_validation
4,765,1635,policy_validation
4,768,1144,policy_validation
4,773,763,policy_validation
4,784,1585,policy_validation
4,788,796,policy_validation
4,795,262,policy_validation
4,797,460,policy_validation
4,802,199,policy_validation
4,808,1300,policy_validation
4,813,1283,policy_validation
4,816,1724,policy_validation
4,818,474,policy_validation
4,828,1536,policy_validation
4,840,1224,policy_validation
4,846,1470,policy_validation
4,848,1441,policy_validation
